record_id,near_duplicate_group_id,direct_perceptual_label_conflict,direct_benchmark_match,minimum_direct_distance
rec_0a7d4aae724916adf8ef,near_990edc4830ca9812a62f,false,false,2
rec_0a8075959ded88145f2a,near_2791da3a50be06fd2718,true,false,0
rec_0a85bfc96d9cecb59069,near_f50fbe62da62dc4373d5,false,false,1
rec_0a8f9a8ed90ec6066e95,near_1a3167134b4078743e88,false,false,0
rec_0a96197d4a30f1c5738c,near_2791da3a50be06fd2718,true,false,0
rec_0a9743fd6235230e2b9a,near_c2a5a43af5ce91e11d65,false,false,2
rec_0a994a9102ad19e547fd,near_2791da3a50be06fd2718,true,false,0
rec_0aa69e803588e3984460,near_4c765b8d6e416a931a1d,false,false,0
rec_0aaeb107433be78f5a02,near_2791da3a50be06fd2718,true,false,0
rec_0ab1ab2a9d63775e68d4,near_2791da3a50be06fd2718,true,false,2
rec_0ab31d41eec0275375ba,near_2791da3a50be06fd2718,true,false,0
rec_0ae8fa27da5e773f6941,near_7a7c35c0295357231d4b,false,false,1
rec_0afc1967f4fc4c020a6a,near_d0a90ae065d7cf97a219,false,false,3
rec_0b0118ab0bf5970390b3,near_e8e45415d6c8fdd8b88e,false,false,0
rec_0b077e26624742a239fe,near_2791da3a50be06fd2718,true,false,0
rec_0b0e495974e9dfbcfc4e,near_bbf977eb88eea0992f91,false,false,0
rec_0b152f92790e06d92447,near_73758f6e4075a43dd033,false,false,1
rec_0b183da0450acfe23ce7,near_c7c400ac50ebacb3c07c,false,false,0
rec_0b1b2fdcf7de89e7f224,near_72da27ec19eb28400b4e,false,false,0
rec_0b28897fe73317a7cf9c,near_9d9e510ca962a79512b8,false,false,1
rec_0b32a28ddc30215749d3,near_2791da3a50be06fd2718,true,false,0
rec_0b38d48bf3329f6aed1e,near_2791da3a50be06fd2718,true,false,1
rec_0b3d584c2f30ed171bc6,near_2791da3a50be06fd2718,true,false,2
rec_0b55a0a59eb6d0c3ca1a,near_794bdb3c926a84df966b,true,false,0
rec_0b57f7b4812c0274c17b,near_2791da3a50be06fd2718,true,false,0
rec_0b6120b04cdfbf05e134,near_7c60ab418c27c8bb00cb,false,false,1
rec_0b7177a375e178e436dc,near_436f726b2b12bd4d2ba5,false,false,0
rec_0b731dbdfe0dc92d27c7,near_2d4f5d1880cccd8e3f22,false,true,0
rec_0b7fdecade91b47fa086,near_1821c2634d9b3ef21293,false,false,3
rec_0b830e5cfcba22fbbdbf,near_8d7aa8060cb9bd1a26c5,false,false,4
rec_0b88376b0377ccdff556,near_2791da3a50be06fd2718,true,false,0
rec_0b884fa7781cdb498303,near_2791da3a50be06fd2718,true,false,0
rec_0b89f28df3c5c5e6c79d,near_e06e01c528a9d1f1083c,false,false,0
rec_0b8dd2f0ac6a084a40a9,near_2791da3a50be06fd2718,true,false,1
rec_0b8e0c10f6ef93943ce9,near_2791da3a50be06fd2718,true,false,0
rec_0b903f0b56b858c29c20,near_72db08fc6bfe2d2afbc3,false,false,1
rec_0b956206ee9b50b350ec,near_7c77bd0d3ce3cc0f7359,false,false,0
rec_0b982cb97af30d713c94,near_2791da3a50be06fd2718,true,false,0
rec_0bbf8fdb7cf15203695f,near_cb5bc97f734b03b36798,false,false,1
rec_0bc2f24b43bc3589868c,near_2791da3a50be06fd2718,true,false,0
rec_0bcc3f06dd992355acb6,near_2791da3a50be06fd2718,true,false,0
rec_0be0c004f10b9cdf31f7,near_df3212d5a3229974abb8,false,false,1
rec_0be1907495204dce3831,near_2791da3a50be06fd2718,true,false,0
rec_0be4423781cbcc9f13ec,near_f5f451cc67d77d6db500,false,false,0
rec_0be8f3239177e715883c,near_2791da3a50be06fd2718,true,false,0
rec_0bedf09cfe686f1cc75b,near_02eaa453cbe65c0b262e,false,false,0
rec_0bfba272a1f7bc60a3d8,near_62f2153d72fb8a7a49b8,false,false,2
rec_0c03d1ef7ffc7dcf01b3,near_2791da3a50be06fd2718,true,false,0
rec_0c069bf86d95cbe85601,near_af765d35c8be405976cc,false,false,1
rec_0c0aa834f0206a717695,near_449cda6fdf42e1789ca8,false,false,3
rec_0c15fca8b9a7821ef124,near_85e95854713cdcf6077a,false,false,0
rec_0c2b1e3eebfda784fb4b,near_43bb1939068db7cc5a0e,false,false,1
rec_0c3cdbeb59a507a3203a,near_d1617d7db447cebd1ef2,false,false,0
rec_0c44a50876e1f3aa5e8e,near_60477af7f1b6c3801eb1,false,false,3
rec_0c45c9729214792bff18,near_fd341f95c3eb5e671993,false,false,4
rec_0c4ed931205215bbf315,near_a749462331230f983cec,false,false,2
rec_0c52fdfa02c2874a73c2,near_9fd8eaf76c862ec6577d,false,false,0
rec_0c61914c023798559076,near_2791da3a50be06fd2718,true,false,0
rec_0c65c5df1bbacd0996f3,near_2791da3a50be06fd2718,true,false,0
rec_0c701c760573419542fc,near_2791da3a50be06fd2718,true,false,0
rec_0c77d6663e6dc94803c6,near_d1d5e7112196c82493ee,false,false,0
rec_0c7872f84475443aee34,near_08d56e80398d17d9f2e2,false,false,4
rec_0c80342e5627f8d7ab9b,near_b0f0dc00044f22501db6,false,false,0
rec_0c80f8e293a3870d934d,near_3e87c2731facf5a391fb,false,false,0
rec_0c838932f2c0602e98d9,near_94d8186ea694faf6beae,false,false,0
rec_0c85c70a05761710e8f4,near_0e6e2c245196d0b85802,false,false,0
rec_0c952a33213a7d7c5c05,near_2db0911ed76d854706e5,false,false,1
rec_0cbcdd94b8fd1ce8668d,near_2791da3a50be06fd2718,true,false,0
rec_0cc0e570825bbd3bb582,near_a92fcaccd189ced7751f,false,false,0
rec_0cc7f0598c22ad79570b,near_2791da3a50be06fd2718,true,false,0
rec_0cccb2e7caa572d97684,near_d5a522123d0c3163323c,false,false,1
rec_0ce8385740195e678131,near_2791da3a50be06fd2718,true,false,0
rec_0cf29e00919709799b32,near_2791da3a50be06fd2718,true,false,0
rec_0d10de03dc375a66e37e,near_09ee62795d8cd9100558,false,false,0
rec_0d10e4e7740606b0b00d,near_5ca312f8f636a5b1c3c4,false,false,1
rec_0d21c84b547691fc0573,near_2791da3a50be06fd2718,true,false,2
rec_0d36fd765e432a9062ee,near_58c95b8659f8c9ad7d22,false,false,0
rec_0d38fde2ef1f67afca0c,near_da86e356bdbe7b960d56,true,false,4
rec_0d436acdee842e10259a,near_2791da3a50be06fd2718,true,false,0
rec_0d4704c2824a0f7d2cf8,near_2791da3a50be06fd2718,true,false,0
rec_0d48a8db17aaeb114c7e,near_2791da3a50be06fd2718,true,false,2
rec_0d51d31eeabdeadda06d,near_16f6bdc41300b87aaa4a,false,false,2
rec_0d5685dfa6453199dff7,near_2791da3a50be06fd2718,true,false,0
rec_0d6f7c6479ae50eb5d60,near_c5daebf8ab2fee8c9e29,false,false,0
rec_0d71e36b9db1a267c66e,near_2791da3a50be06fd2718,true,false,0
rec_0d756d2ca3939541a29c,near_354975ea3a45dab10917,true,false,3
rec_0d7685799b924b71c820,near_2791da3a50be06fd2718,true,false,0
rec_0d7eaff22ce49e88a1a2,near_87ee51260b8df29e33b3,false,false,2
rec_0d80ae041ff184185bfe,near_65528d875a288b905f17,false,false,2
rec_0d8f5ae493b3bf148f29,near_a6fe4c7f1611afe298f5,false,false,0
rec_0da7058946a08a36bb9d,near_4670fa1b33ccf5ade4dc,false,false,0
rec_0daf6d0554fd16289719,near_faceafad79848deab740,false,false,3
rec_0dc7b57028b5577dc3f5,near_2791da3a50be06fd2718,true,false,1
rec_0dccbf2d7f912a6dfa4f,near_d094370eb6473ba9baac,false,false,0
rec_0dcd957b65390b8a1aeb,near_483f63d8d517827ead78,false,false,0
rec_0dd4a58ba78b4fe145ec,near_2a271971c7498a034977,false,false,0
rec_0ddf9cecc92f10d8db08,near_1215024a3de86dd3ac2c,false,false,4
rec_0df193d1276e38635d5f,near_206bd862c0821e6496ae,false,false,0
rec_0df294ce21647e6008ad,near_2302a435db90c20ac663,false,false,0
rec_0df31f04796c2604a7f1,near_db21c649724e4e44f58b,false,false,1
rec_0df63b30143f8df3d47c,near_20e635e2f71e5a0b3cfd,false,false,2
rec_0dfa20570770d77f587a,near_82f79f0ec3331c264b02,false,false,4
rec_0e04138149acd2b05f09,near_2791da3a50be06fd2718,true,false,0
rec_0e0ca821685209d3a8d1,near_4f0b9068a9191c52b43a,false,false,0
rec_0e0d413533d020231237,near_68a643ac75d750c29925,false,false,0
rec_0e0da6bf6bd01cdd8702,near_2791da3a50be06fd2718,true,false,1
rec_0e1528867f20b005723d,near_7199b0584a02c91eb5b8,true,false,0
rec_0e1673eeb2249da147e7,near_3d90d8d3051b1a01b0a0,false,false,2
rec_0e1ac2ff58151dd86596,near_094077ef6a155a3f1e1f,false,false,4
rec_0e22386c77b38e5c63f5,near_7a415991bf4af8dd9cd5,false,false,0
rec_0e23029bd25b59b4f87b,near_5a3aee7e9dcd74177e69,false,false,0
rec_0e2811187fa80c9bef74,near_2791da3a50be06fd2718,true,false,0
rec_0e3842d3ec524d0e0954,near_2791da3a50be06fd2718,true,false,0
rec_0e4318f325d867d60b2f,near_c6211adef40142d1e7c6,false,false,1
rec_0e53abac24aa487b6e18,near_5e984248f7ca177c5f27,false,false,3
rec_0e5749e14bd51ee55312,near_2791da3a50be06fd2718,true,false,0
rec_0e5ed89ee860018724e8,near_2791da3a50be06fd2718,true,false,1
rec_0e60ed7b631dea66bdfe,near_2791da3a50be06fd2718,true,false,2
rec_0e635c9253884b6a49db,near_d1ecaa44e0079e6b0390,false,false,0
rec_0e72e4bbef6d047de760,near_987cdac33ff9f556bf28,false,false,0
rec_0e7d097aded2c7c6eeb2,near_1769502bce43372b8d8f,false,false,0
rec_0e81d38f219e4aa4d282,near_450bba1ae46cbd7d78d5,false,false,0
rec_0e877c98b7baf761d3cd,near_fa1b10d1f6dff4d76196,false,false,4
rec_0e8a510862d57f13e58c,near_2791da3a50be06fd2718,true,false,1
rec_0e933824cdb34097a822,near_2791da3a50be06fd2718,true,false,0
rec_0e9bd61e50e2b48982ab,near_26084113373b8e9d155b,false,false,3
rec_0e9d33cbe675cacea266,near_d754baa57ef6f42afb50,false,false,0
rec_0e9d9a4c07d4a6026549,near_2791da3a50be06fd2718,true,false,2
rec_0ea61f805444ca7ec847,near_9fd3aaf263509ac2b203,false,false,0
rec_0ea98fe51dc2c811d2f2,near_2791da3a50be06fd2718,true,false,2
rec_0ebdebb23de29f8304ab,near_332ce97163dc0fb03703,false,false,4
rec_0ec6dee0451e944d60ce,near_342ca37728f384e34685,false,false,0
rec_0ed1890d9e56d1e17314,near_51dd5e1e2b98197edd56,false,false,0
rec_0ed6ea46d6d4a600fa1a,near_885fc4cf9e6f8cfaebcd,false,false,0
rec_0ed98dd3ec005de06e84,near_fe9661a5ecb896b8e2f4,false,false,0
rec_0ee3274bf32f44b6ce32,near_2791da3a50be06fd2718,true,false,0
rec_0ee4ae1eb4d3286ea71d,near_2791da3a50be06fd2718,true,false,0
rec_0f0134db946eaff3de28,near_72da27ec19eb28400b4e,false,false,0
rec_0f03c48746984dc52a39,near_2791da3a50be06fd2718,true,false,0
rec_0f1dd7c7327d2961944b,near_7b810501715331a87eed,false,false,0
rec_0f206e0ed0097b985535,near_ae586c022ca1e8dde888,false,false,1
rec_0f35ae70d980556f54ed,near_2791da3a50be06fd2718,true,false,1
rec_0f40ee909df052f9a9a3,near_e5b06f8f0661947dc455,false,false,0
rec_0f5ef015e77c820e2646,near_2791da3a50be06fd2718,true,false,1
rec_0f5f22e47519216120ed,near_42031cdb4c22eca94ba1,false,false,2
rec_0f64ce050e6fd8852d49,near_2791da3a50be06fd2718,true,false,0
rec_0f6ddca640423e09a79d,near_2791da3a50be06fd2718,true,false,2
rec_0f6e16b7527a7e318a3b,near_2791da3a50be06fd2718,true,false,0
rec_0f793054fbccc4ebdf43,near_2791da3a50be06fd2718,true,false,0
rec_0f7a00394cf69d7956bc,near_2791da3a50be06fd2718,true,false,0
rec_0f805863157f40e54dd4,near_3336da951b496f54d83b,false,false,0
rec_0f819acacca16920933f,near_41b0e2d9a35b835a50f7,false,false,0
rec_0f852d52df7a2299f08a,near_320bb3b0bc7dd65f1224,false,false,0
rec_0f8a66ea63ca14cb04dd,near_2791da3a50be06fd2718,true,false,0
rec_0f908d1f972cf20a0cb4,near_396f1ea52f79a90c3974,false,false,0
rec_0f9698a8ae62568346d1,near_971eb7e3541d723e8743,true,false,0
rec_0f97021415354ac9740e,near_2791da3a50be06fd2718,true,false,1
rec_0f9934fb6dcba451ffe0,near_86f947a7028ff0816b0d,false,false,3
rec_0f9c03d1a323555aef68,near_56c72e2eaf0b9fd65cd0,false,false,3
rec_0f9c97ef472f2dc0efef,near_55805a0d9e75b8fe9156,false,false,0
rec_0f9d3cf88ff1c3160c71,near_60477af7f1b6c3801eb1,false,false,2
rec_0fa815286034619d153b,near_86bad3c88a5d9e000098,false,false,0
rec_0fab9b17bd487591b4c2,near_15ddca3e160bfd99da83,false,false,0
rec_0fad93d806206a4744b5,near_6dd817ac0ddb6b6ac4e6,false,false,0
rec_0fb568d037ff9f91c58a,near_f40e6ac3fde71db1db4c,false,false,1
rec_0fd25dabf8c9a8e221f7,near_2791da3a50be06fd2718,true,false,0
rec_0fd80e4f3f834182db9d,near_2791da3a50be06fd2718,true,false,1
rec_0fd911ffe8ad018feee7,near_b426b68093038a615049,false,false,1
rec_0fdd2bf1a9f8718929ab,near_2791da3a50be06fd2718,true,false,0
rec_0fe25ce48eeabecbfc63,near_2791da3a50be06fd2718,true,false,1
rec_0fe61bf54e81049ccddb,near_cf373b4b8ce25c597d84,false,false,0
rec_0fe6bb9889df675e2089,near_0edbe28df72450001ea2,false,false,0
rec_0fe704bd4f04ee740cc3,near_2791da3a50be06fd2718,true,false,0
rec_0fea24656a89360344d9,near_d49d366d051779a47b0c,false,false,0
rec_0fea690bedbe86c2deb9,near_2791da3a50be06fd2718,true,false,0
rec_0ff1d8d42cea4058281e,near_d112879da9347c24a985,false,false,3
rec_0ffd1f005bd34ce04472,near_7ee34350468767628f25,false,false,0
rec_1005207ebc1725c9ed3e,near_2791da3a50be06fd2718,true,false,0
rec_1008cfb5b764336bb567,near_5248924b97e3e80322fc,false,false,1
rec_100bfa1820e2ed3f798c,near_0edbe28df72450001ea2,false,false,0
rec_100f4702119c19fa1505,near_2791da3a50be06fd2718,true,false,0
rec_101352c15288231fa85b,near_c572b7794dd51710900f,false,false,1
rec_1019c1e3b326a6a7f8a9,near_ae3570c88eafc9ce6166,false,false,0
rec_101c97eee1512121e61f,near_2791da3a50be06fd2718,true,false,0
rec_101e3a8fd8b060283854,near_2791da3a50be06fd2718,true,false,0
rec_1023ca9d7b59d5147ea8,near_adff34b35387e318edf5,false,false,4
rec_102d563f5a8095f6f2cc,near_9c0b735e7cd90a8389d1,false,false,1
rec_103900df37581983b145,near_2791da3a50be06fd2718,true,false,0
rec_103b5ee4b890801c1c86,near_4fd6cc209e53571e193a,false,false,0
rec_103f6a635c187e957f09,near_2791da3a50be06fd2718,true,false,0
rec_10456f75509ad3c29084,near_eac3585273af0068bb66,false,false,0
rec_104f8004ef94c114f00c,near_5f3f7cffc6f3be1638c3,false,false,0
rec_106ab10ad997185b2390,near_f23ee4e6601c14c3ba60,false,false,0
rec_106d90eee377a0299056,near_8870bc3f735257090d9a,false,false,4
rec_107c13b1aba880916f28,near_8f9585bcddd3faafb549,false,false,0
rec_10829a40f8221dce7e50,near_2791da3a50be06fd2718,true,false,1
rec_1086e53267af6649315a,near_0a774b877f7f52282163,false,false,0
rec_10879fc77bcd55a4041d,near_0341a8886897416a80c6,false,false,0
rec_108dd18f1f3513b99a8b,near_2791da3a50be06fd2718,true,false,0
rec_10978fe103f859c667ce,near_67e9a2aa9632d580f511,false,false,0
rec_10998c140f7f6c244fd7,near_2791da3a50be06fd2718,true,false,1
rec_10abb0617012ae33b24d,near_016921ce6c9d4ab318e1,true,false,0
rec_10b2f7ff7588b702bd5d,near_66843b2456b5d5d00703,false,false,0
rec_10b3e7daea4332f98765,near_d1617d7db447cebd1ef2,false,false,0
rec_10d0385a29d6a07695e2,near_2791da3a50be06fd2718,true,false,0
rec_10d1c6cb86857a340880,near_2791da3a50be06fd2718,true,false,0
rec_10d49c060ea7b625846b,near_2791da3a50be06fd2718,true,false,0
rec_10ddbc54f036e9581cd4,near_fcaca231211d16259d77,false,false,0
rec_10ed277c10c1d6b721a0,near_2791da3a50be06fd2718,true,false,1
rec_10f1a954f57acb8a5583,near_2791da3a50be06fd2718,true,false,0
rec_10f7bfa75b18c7a39a3a,near_ae40da95b3c7fbd56ca3,false,false,3
rec_10fb0670286e7a113f98,near_31f024fe5e871fed965f,false,false,0
rec_10fe1bea65658d7e8fa6,near_4111a77ce111cb7a8155,false,false,3
rec_1100e5963e7f998cc3f1,near_bc4b3e00b67f5e89bbd2,false,false,0
rec_110104fd2c037c05cdcc,near_19860095cd1e4b839430,false,false,0
rec_1103310e3ebd00e9cb3d,near_2791da3a50be06fd2718,true,false,1
rec_1104bca5b01cc3a10ac3,near_2791da3a50be06fd2718,true,false,0
rec_110b04b880eba4531595,near_36965b3bc5b1b87486ab,false,false,4
rec_111cd2a3f241e8d1743c,near_eda89ba14cd9a5fa9ac1,false,false,0
rec_111f19b39926f30295d6,near_2791da3a50be06fd2718,true,false,0
rec_1120f975d6c2df6511b6,near_2a271971c7498a034977,false,false,0
rec_1121899367e52ec18de9,near_2791da3a50be06fd2718,true,false,0
rec_11222d092bb3533d015f,near_3b25342dc853c3f3ff43,false,false,1
rec_112ee140c899907b0b00,near_649838347a18b06c6c5d,false,false,3
rec_11389adefd1a248a65d8,near_2791da3a50be06fd2718,true,false,0
rec_1146c734b1f1ea384820,near_cf26144cc1792dac55bb,false,false,0
rec_114f58bd4c1d967d6f42,near_a7781995d60c51783938,false,false,0
rec_11616bacfb6af84dcf0e,near_2791da3a50be06fd2718,true,false,0
rec_1165eec04a74cf408884,near_2791da3a50be06fd2718,true,false,1
rec_1179ced46f7e157cdb68,near_59541374c21d675a8584,false,false,0
rec_117e3f6869c9f633f2f3,near_cce70c3b3912621800b2,false,false,1
rec_11821dd774079a27602b,near_2791da3a50be06fd2718,true,false,0
rec_1187fdebead6f95b6a52,near_2791da3a50be06fd2718,true,false,0
rec_11912516bd00af8738ca,near_c49a30336bff0fdb7c12,false,false,0
rec_119afa20077cd8e444a4,near_bc4b3e00b67f5e89bbd2,false,false,0
rec_119bc4824f949bf5cb2d,near_33a975c2dc4d66b8d41c,false,false,3
rec_119dcafab5f3061e8057,near_d8d6b72830392e617b81,false,false,0
rec_11a5ef9954be3ac0c6dd,near_2791da3a50be06fd2718,true,false,0
rec_11a94e69c4d507d64267,near_5c0099e360c1c1b69d1e,false,false,0
rec_11ac4e46bbb1f07a47a8,near_7273a31794c38418ef82,false,false,0
rec_11ace858bbbe05785e74,near_0f056ab40aee6f5738a1,false,false,3
rec_11b151a6fff096de596c,near_72fac9a117d75af066ef,false,false,4
rec_11b1f789b7e580b21acd,near_2791da3a50be06fd2718,true,false,0
rec_11b39db5629bdf5248c2,near_a00a05ecb1bc5e749288,false,false,3
rec_11b6f9ff7a28d52e92cf,near_2791da3a50be06fd2718,true,false,0
rec_11bb44e399c822f339ab,near_8cdc24ae7ebd01085014,false,false,0
rec_11d942d685e6a06d0619,near_2791da3a50be06fd2718,true,false,0
rec_11de3c887a860fd83c2b,near_2791da3a50be06fd2718,true,false,0
rec_11e7d2a28b02287805d0,near_42d577e0023f88a1b254,false,false,0
rec_11f079da9c4aab1962ee,near_2791da3a50be06fd2718,true,false,0
rec_11f1df0393bbb962fa13,near_2791da3a50be06fd2718,true,false,0
rec_11ff84f7db383c80818a,near_1cee1d95f54eda679f33,false,false,0
rec_12098786eb9bd1a44b80,near_2791da3a50be06fd2718,true,false,0
rec_12098cebbd9db6734bc0,near_a6c71fa0d1e6815b88e9,false,false,1
rec_1217625488f0af12c550,near_386f9417b470ffc7faf2,false,false,0
rec_12193468dbb768197bbf,near_737211531dd5e452176e,false,false,1
rec_1221083d600d831c7d38,near_2791da3a50be06fd2718,true,false,0
rec_12215571e7aa952cc4c1,near_c42601849a7d91d4680d,false,false,2
rec_122e0121b2b211981b95,near_321618e63b302d6bd1d6,false,false,1
rec_12347d1411e4877b4e05,near_42bde15c5112cc7e13c0,false,false,1
rec_123f9c70feeb2479efda,near_846ecef02d545ed61c0b,false,false,0
rec_1246a6c879f528fe3f96,near_2791da3a50be06fd2718,true,false,0
rec_124e1fcfd275f7c88362,near_2791da3a50be06fd2718,true,false,0
rec_1255d2dc515fa9416ed6,near_2791da3a50be06fd2718,true,false,0
rec_12575ce1744f31a5a5b0,near_2791da3a50be06fd2718,true,false,0
rec_126b09e7fe030840e542,near_2791da3a50be06fd2718,true,false,0
rec_126b44ba1a996e803296,near_e9473052b05e7ca71bad,false,false,0
rec_126de24ae0b13d8b129a,near_7313e0d3d4b3b60cdd73,false,false,1
rec_127bcf5dfe2f1deeec85,near_f01f9cf0fb375354f8b8,false,false,0
rec_12844382cc81348e66ec,near_2791da3a50be06fd2718,true,false,1
rec_1287cfc85fb0eaa98aa7,near_9eaa200e7069261407ef,false,false,2
rec_1288866cd2c27b2e5da8,near_2791da3a50be06fd2718,true,false,0
rec_12963f384616afaaae4a,near_2791da3a50be06fd2718,true,false,0
rec_12a09805d0516b49e982,near_0039c7f6e311097dd505,false,false,0
rec_12a6e2532e7680f21b42,near_cf75fa0989c1e71020ea,false,false,3
rec_12a900f6f70ddbb969e1,near_b1b535df3f7c2b1c807b,false,false,0
rec_12ac2f923d3ccbdc5beb,near_f15de4f3182ea31d846b,false,false,3
rec_12ae16d3b7c2aadc8b55,near_7ae57965aa88d905778c,false,false,0
rec_12ae9eb49e989312255a,near_9c1d490b6a8dac691499,false,false,1
rec_12b3dbd133a0a1010020,near_90edde6d1a2aa831d7ce,false,false,0
rec_12c34aee04132b2a957a,near_293d7dfafb12ff62f674,false,false,0
rec_12c70fecce9995c77088,near_2791da3a50be06fd2718,true,false,0
rec_12c82f9035d6c6b655ab,near_ed12cbc4874c20ddb69d,false,false,1
rec_12d94004d1f698015975,near_afc1afc5be58f5914fca,false,false,0
rec_12e080eef89df8ed1a21,near_79338d3d7eccc2b7eca0,false,false,0
rec_12e72b337242df0c32e6,near_2791da3a50be06fd2718,true,false,0
rec_12edba2fd4d6a4b4b7dc,near_0fa7f521c00ff96b1e29,false,false,0
rec_12f72432ee4285890639,near_2791da3a50be06fd2718,true,false,0
rec_12f9008204cc47b65916,near_7700c93e25dcff78cbf6,false,false,2
rec_12fa8ec3cd105dc567fc,near_2aea8999e14b81055601,false,false,0
rec_13005a89c63e4de39af4,near_2791da3a50be06fd2718,true,false,0
rec_13007ef906bd0bc62f6a,near_4407499736505f2022b4,false,false,0
rec_130d7142ff16a9d82b12,near_449cda6fdf42e1789ca8,false,false,0
rec_1310d2c83a95fd871c70,near_752aa661056a51da6742,false,false,0
rec_131541337e6a9fb14cb1,near_4111f61cbacdd6be6317,false,false,1
rec_131669fd7590c3335704,near_8eb9a19220a79ffaeda1,false,false,1
rec_131a7235ab0346c276a8,near_38515995bde31537f2df,false,false,2
rec_13248228af8ee83619d8,near_2791da3a50be06fd2718,true,false,0
rec_132c4091a6285971b63f,near_2791da3a50be06fd2718,true,false,1
rec_133033141bae157f7e42,near_51b44f5f0d2c08dd3c0c,false,false,1
rec_1333c45250a57160ed1b,near_2791da3a50be06fd2718,true,false,0
rec_13369cf01829f20ea2c0,near_2791da3a50be06fd2718,true,false,0
rec_1337cc863b05cb0a8126,near_2791da3a50be06fd2718,true,false,0
rec_1350daea9b09894c80d8,near_a374d99680aed8cc3448,false,false,0
rec_13587d4baa81ab38debd,near_864b12be63677d7bf748,false,false,0
rec_135e7a3c970d5908439e,near_9e6fb0809b1f91b2f809,false,false,0
rec_1374531a4a344bb24d2b,near_d2c4e3d95f353bef7d68,false,false,3
rec_137eab1a687df24177ab,near_ebd4ad6b712241365ef9,false,false,0
rec_13816e82e091e4203ee9,near_9dd697763b67be0c40f7,false,false,1
rec_1384b8a187a30eb09cb2,near_9874b790f247a2862cbf,false,false,0
rec_138a9fe843297c6604f4,near_5f13d523f87296c6e851,false,false,0
rec_138b1ccef8b7085fe8b3,near_2791da3a50be06fd2718,true,false,0
rec_1391a64fe66c0e0c9183,near_548be12cbd765420a296,false,false,0
rec_1392c4a462361ec2ac46,near_2791da3a50be06fd2718,true,false,0
rec_13b30f3bf2938ee8ceba,near_2791da3a50be06fd2718,true,false,1
rec_13c16f064259d65c5c5f,near_2791da3a50be06fd2718,true,false,0
rec_13cd07b0ffdd28a18784,near_2791da3a50be06fd2718,true,false,0
rec_13d728e1a5781ea09be1,near_5f13d523f87296c6e851,false,false,0
rec_13dc7ea9eb7538977599,near_6576957d58a90d7f1930,false,false,4
rec_13e566dbceb8ebabccea,near_781558ec88c782c6ac6f,false,false,0
rec_13fa7be40b7b125b98da,near_2d2d5947fe89d20d8cc6,false,false,3
rec_140ccee5acf6b07889f4,near_2791da3a50be06fd2718,true,false,2
rec_1414ff7187652899463f,near_2791da3a50be06fd2718,true,false,1
rec_14187835b44905f3851d,near_1724f81a351630506641,false,false,0
rec_14217be6392f62d372ac,near_76270ecaa638a33a3e15,false,false,4
rec_14234cfb66e2db5f578f,near_e2902bb239968d5d7bb1,false,false,4
rec_1427efdd22e52c26c129,near_59664b0107c6acf370fe,false,false,0
rec_143a50737e0a82c00aaa,near_fd2377e22c2eca16b2ae,false,false,3
rec_14477adda11bc37c9f87,near_55805a0d9e75b8fe9156,false,false,0
rec_14513bd2bdd0a6adfb56,near_a69fd75f2a8e77664cea,false,false,0
rec_14514a908056af6cc435,near_c868da1c8c39d8575fd7,false,false,4
rec_14545b888a01b03693be,near_2791da3a50be06fd2718,true,false,2
rec_1457ecc3f7ceb9644c01,near_5346fbf98cff57d1a674,false,false,4
rec_145b55411100cd98a143,near_c3a9bd3fa80397acc265,false,false,0
rec_145c6bc7ce5cd05336f1,near_2791da3a50be06fd2718,true,false,0
rec_145d85346fbd9ba8b318,near_9874b790f247a2862cbf,false,false,0
rec_1460730d8c7cd110a9d6,near_3f9ce579f63d7622485f,false,false,0
rec_147817764ef5278150cf,near_2c568515be3b771d7144,true,false,4
rec_148c6b032364f2956702,near_5174a84e138fcc9be381,false,false,0
rec_148c74d081940a5d7413,near_73e466bf2c709d62ac01,false,false,4
rec_1495e4c460a416269400,near_0fe65a06ee867a5288b0,false,false,0
