dataset,source_version,role,source_label,mapping_status,target_class,source_path,local_file,sha256,dhash,format,mode,width,height,bytes,original_or_augmented,candidate_status
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/5944718_f1024.jpg,Raspberry leaf/01188_2d238c4baf667d6c.jpg,2d238c4baf667d6c21580c27c2ffcc2012e76f91c444d41ddb9d6cae681e9c11,e66c3c9e87dd9868,JPEG,RGB,1024,682,113975,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/608e975059eb73da53ec9bf95362b153.jpg,Raspberry leaf/01189_c70ad073fc3d0394.jpg,c70ad073fc3d03942784dc84ab4d4c0937946902257ca405ce4ca7a1ff167ed4,e93d8f57371f97c6,JPEG,RGB,736,1104,144351,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/800px_COLOURBOX4311119.jpg,Raspberry leaf/01190_0bfbbc817c61512a.jpg,0bfbbc817c61512a54c4b4b94ef150ece6ab53bb79c8456a319cf45116d95588,208e9ccce0f13842,JPEG,RGB,800,800,84865,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Bee29A.jpg,Raspberry leaf/01191_8712cebfd72232c3.jpg,8712cebfd72232c368fc38c3870627e63de7dafdb47fe39d6dff793f86db98c6,d3e3537336162627,JPEG,RGB,1214,920,243091,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Beetles-Berry_3998.jpg,Raspberry leaf/01192_dd65d18ccf9173ee.jpg,dd65d18ccf9173ee6e4d882678ec6324eedc7f056c9f7490bd0fb19d3f68d2de,d3a347531707a733,JPEG,RGB,3648,2736,2813436,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Black%20raspberry%20late%20leaf%20rust%2008F.JPG.jpg,Raspberry leaf/01193_b82d6dbfcc9d8cf0.jpg,b82d6dbfcc9d8cf01cc4bf4f56df58ad1557ee4503b4ec1c82026f39f8cb94d0,0f6fefffef7f7f6b,JPEG,RGB,1600,1200,398052,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Black%20raspberry%20late%20leaf%20rust%20top%20view05F.JPG.jpg,Raspberry leaf/01194_256a3c2e2dd46b4b.jpg,256a3c2e2dd46b4b96c2ec2fdccc6fb631fd04932fe4d9c0a7b65333f1d16713,8e9707336b434646,JPEG,RGB,1600,1200,425903,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Blackberry-black-raspberry-1024x707.jpg,Raspberry leaf/01195_7f632cd21d46a0a8.jpg,7f632cd21d46a0a8d206a15b677de47d1c776075660d156b38676c9466659bde,d6579b9a91d14470,JPEG,RGB,1024,707,251508,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Blackberry-black-raspberry1-1024x440.jpg,Raspberry leaf/01196_87ed74ec93beceb8.jpg,87ed74ec93beceb81a0b533a3d8655b60d88f5e2d88ac29d1267afc2ba5ff410,e3a9ab2ba615f866,JPEG,RGB,1024,440,118270,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Blackberry-black-raspberry2-1024x606.jpg,Raspberry leaf/01197_b54c67650236e308.jpg,b54c67650236e308b756a610d7a489d9a11846d37d40647bb2bf44e13ad8a32e,243039193333a52b,JPEG,RGB,1024,606,119055,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Blackberry-black-raspberry3-1024x665.jpg,Raspberry leaf/01198_c2a28188125792ba.jpg,c2a28188125792bab6bb9f3ef3df33b380dca7f783a7055082517253654c7c39,43e6e25b6959c3c3,JPEG,RGB,1024,665,164569,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/DC77r.jpg,Raspberry leaf/01199_a5c12412c431ac40.jpg,a5c12412c431ac40951ed9e07d2664334098fcb77eab69c74ec263f3514a2dde,ad4bdb4ce48d3cbe,JPEG,RGB,1840,3264,356401,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/DSC_0492.JPG.jpg,Raspberry leaf/01200_8db4f26d981c863b.jpg,8db4f26d981c863b932a963b767cdd46d07f53a806f22de30ab350029de6ee4e,3049d1c80017373d,JPEG,RGB,1600,1059,212787,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/FsSYF.jpg,Raspberry leaf/01201_837b07e22cf986c9.jpg,837b07e22cf986c9bd49e22a256752135c715b848bd027ba6dcba1fc9e7e8d7e,6757d3e3eccdaf2e,JPEG,RGB,1067,1420,185840,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/IMG_0649.JPG.jpg,Raspberry leaf/01202_d8507da2e4c4f3b0.jpg,d8507da2e4c4f3b00c0ccab91e709f4db7c9d3abcbd4fd93b33cadc8ddde5e98,434b663326c7c7e4,JPEG,RGB,2448,2448,2021195,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/IMG_1982.jpg,Raspberry leaf/01203_08f5ea1377ce4ab7.jpg,08f5ea1377ce4ab74fdff62b2e7b6307dfa37c7d3e54312f9313cab1122772a7,c242f5692b317135,JPEG,RGB,1195,1600,327904,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/IMG_2474.JPG.jpg,Raspberry leaf/01204_2d528fb7e1e1bcbd.jpg,2d528fb7e1e1bcbd674494089feec4eba93d9231ceb28221fb4ad633dc6f76c0,480c2d35953705ad,JPEG,RGB,1600,1149,186042,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/IMG_7182_original.JPG?1493665266.jpg,Raspberry leaf/01205_b453d5a863a04e18.jpg,b453d5a863a04e180bbba88e1289cfbf6984cde118d59b7bde86371d1a6bfcb6,200c1e3b3191f0e0,JPEG,RGB,3264,2448,1722921,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Leaves-of-Mysore-raspberry.jpg,Raspberry leaf/01206_686866bde4500a5a.jpg,686866bde4500a5a074866476a02c62709d0b9bc2bdd0d7307457f940fed596d,e7474d2a99c68eb6,JPEG,RGB,1000,875,264140,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Lexicon_Raspberry.jpg,Raspberry leaf/01207_b6baa7f0d55dc522.jpg,b6baa7f0d55dc522e68df569270b64fb7d792f2590534c1eb330047695be1341,669c9c95c6c6ccc6,JPEG,RGB,2000,2000,797022,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/P1110947+Rubus+idaeus+fr+St.+Joe+River.JPG.jpg,Raspberry leaf/01208_561feca3026ecd82.jpg,561feca3026ecd8299f3e8e6782d95f2d00f10d0366ff88797fa654c9a6e87f8,35547c6464356626,JPEG,RGB,1600,1068,290279,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Poison_Ivy.jpg,Raspberry leaf/01209_b531a25b19b4383f.jpg,b531a25b19b4383fdebe81a72393ed91f6f39d4fe9ab96cc9898858c42a8c223,9dad4f99586c253a,JPEG,RGB,1200,1600,289966,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Raspberry-Suckers1.jpg,Raspberry leaf/01210_d209defae14e3422.jpg,d209defae14e342248b4615368cd17d0ef1b104f3253a85ae2a616f29a0e5e57,1d9f133236364fde,JPEG,RGB,960,1280,248544,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Raspberry-leaf-and-thimbleberry-leaf.jpg,Raspberry leaf/01211_89e9a14a8be7f82b.jpg,89e9a14a8be7f82b2c0d9edbba242f16b66ff15424062348f0c72e47b4d99c36,45945667333737b5,JPEG,RGB,1192,711,451957,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Raspberry-leaf-tea-benefits-_-Ayurvedum.jpg,Raspberry leaf/01212_a361b539e19bbe98.jpg,a361b539e19bbe98a69d19d901307b921b001dac8c1bf00e6675d9dd236083dc,2e66c2e6d3d26669,JPEG,RGB,1200,800,97958,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Raspberry41.JPG.jpg,Raspberry leaf/01213_03bf840b165e8ca2.jpg,03bf840b165e8ca2e2e1511778da7129fd4da8c405d60864214574e9a06818c1,d95959da2a1e3c1d,JPEG,RGB,1600,1378,348176,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Red-Rasp-Leaf.jpg,Raspberry leaf/01214_f1321ed4090f2497.jpg,f1321ed4090f24977482758f5195d8c9d8fc517f74e582d665584724191e148e,2899333786c73634,JPEG,RGB,1024,768,130891,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Rubus_idaeus_leaf.JPG.jpg,Raspberry leaf/01215_cfe911cce9a82ed8.jpg,cfe911cce9a82ed8b9a21277bf66c72564df359a2188a386b06607bd6695f070,5c5677e6e76b0b3f,JPEG,RGB,3072,2304,2015409,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/Rubus_occidentalis_leaf.JPG.jpg,Raspberry leaf/01216_3c36ce42c421f579.jpg,3c36ce42c421f5794860e4ea66b1145d4eaac6139ce71cb5d4da15a44cfc7b66,acb0301606cd89d2,JPEG,RGB,1440,2160,488785,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/a61a6-raspberry_leaf_tea_pregnancy.jpg,Raspberry leaf/01217_c740f389f6f05164.jpg,c740f389f6f051646cd7cb33c6091afafcdbfd49a432572fc33f26102cd3c97c,271b4f9b739bdbcb,JPEG,RGB,1600,1066,109419,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/basketofraspberryleaves.jpg,Raspberry leaf/01218_b35da1aef380c4f3.jpg,b35da1aef380c4f30543ff0cf0cef495d0466fcba9e915bfb5a1051fe138f5f9,4b69253b1dcd9991,JPEG,RGB,1000,750,739516,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/benefits-red-raspberry-leaf.jpg,Raspberry leaf/01219_48cd3e3d1846eb44.jpg,48cd3e3d1846eb4488318ff7460a8de90ac8377c0161982f4ae8d75001b58160,f6f6e6a6122b3338,JPEG,RGB,800,532,69973,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/black-raspberry-01.jpg,Raspberry leaf/01220_98416ef43963ac40.jpg,98416ef43963ac408f6177943821fb746604b15c5d014deb2399d6e4b1fc6e0b,73273f6e0e382c0c,JPEG,RGB,599,449,123276,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/black-raspberry-three-leaves-like-poison-ivy.jpg,Raspberry leaf/01221_26be8793967a9717.jpg,26be8793967a9717ecddaabf00ebcb1d6031ffc4cca31ca4867d301aaf7ab453,cd5e1b173b393878,JPEG,RGB,900,652,187709,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/bramble_leaf_25.JPG.jpg,Raspberry leaf/01222_b12bef780e6deb73.jpg,b12bef780e6deb73ed27c1cc2467243a1202735edbff000ae3d818e81f0e1650,8d3d36b333372769,JPEG,RGB,1600,1200,414305,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/c-204-raspberry.jpg,Raspberry leaf/01223_2930bb22ee2ab9b6.jpg,2930bb22ee2ab9b65e69e65505141c05a43090e1e1ea7b6665002334cfab2e99,1b1b3527c7839e0e,JPEG,RGB,1092,603,108192,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/d8731a01428301a3c46a643d12c6093d.jpg,Raspberry leaf/01224_e19a7a385075091e.jpg,e19a7a385075091e64032ac45c7c11db3df88dd8a24daebad61f42215cc0c8dc,0b0b4f6d478e8919,JPEG,RGB,1024,768,93569,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/depositphotos_22512509-stock-photo-raspberry-leaf.jpg,Raspberry leaf/01225_b9f31044f9163501.jpg,b9f31044f9163501e9d77e61fd6350f62aa2712a20dd28586a3647e514232f31,9a88c88a86dcce8e,JPEG,RGB,1024,755,106398,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/dsc_0127.jpg,Raspberry leaf/01226_9379b21a7996f482.jpg,9379b21a7996f482b0ec48a8d31d0a93c73eaffc4f8a2413a90a69b45ade45e3,69725ada9ac6a2a1,JPEG,RGB,3696,2448,2351902,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/ed00fa5f-60af-4767-b8e8-f5405fd6eb44.jpg,Raspberry leaf/01227_c8e340a58246bf1a.jpg,c8e340a58246bf1aca1b75c2fd240df89491b5e8e0fd1ab3e1810dea4fac884a,09e5c4f47071790a,JPEG,RGB,1203,849,120696,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/edible_weeds_raspberry_leaf.jpg,Raspberry leaf/01228_65ca17c351e0fdf5.jpg,65ca17c351e0fdf5fefdb19609fe18a2a88e1ec6e1d8110e2789744f099ca385,d3c4c176e6e8e1e4,JPEG,RGB,802,932,98296,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/feuille-de-framboisier.jpg,Raspberry leaf/01229_3268bc8a8a69e408.jpg,3268bc8a8a69e408f4ad6f636ebbbb56121908eb88f3efe15f60b7c30ccf341b,2760e8ecd4c6d353,JPEG,RGB,1920,1440,450131,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/fresh-green-raspberry-leaf-isolated-on-white-background-with-clipping-KH37NJ.jpg,Raspberry leaf/01230_c5c5c3c4ee3bbe47.jpg,c5c5c3c4ee3bbe47340512cb2c3001cd8e26d976e343601d1168c5cbf0ffc84b,5ab17070f0c46898,JPEG,RGB,1170,1390,170356,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/gardening+004.JPG.jpg,Raspberry leaf/01231_b1a6d010df0b1c87.jpg,b1a6d010df0b1c87b51195ae6f168db5be31415d4b8116e7d2a76be73976a3ce,66552c79fb0b0e46,JPEG,RGB,1600,1200,195913,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/gardening+008.JPG.jpg,Raspberry leaf/01232_001fcd83f1026dd7.jpg,001fcd83f1026dd76e1051ec94056ac60e0ce4225e6a98f7eef641b22c2362ee,aafbb7afefe6ffde,JPEG,RGB,1600,1200,196524,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/green-leaves-cherry-raspberry-isolated-white-backgro-fresh-background-light-veins-close-up-herbarium-75513107.jpg,Raspberry leaf/01233_cdc8924f93cd4be3.jpg,cdc8924f93cd4be3c88a980221fc27aa59035aa8e2d0f1a74233292c0674134f,98d9b894b494c819,JPEG,RGB,1300,1390,217499,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/green-raspberry-leaf-J68BYN.jpg,Raspberry leaf/01234_98387cf3a6232c98.jpg,98387cf3a6232c98f8906b74d9e17b896a771e89960bcf52dc2bf635ed3f1be1,1ddc3e73d92e55b4,JPEG,RGB,1300,956,86775,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/groovy-raspberry1000x1000.jpg,Raspberry leaf/01235_b54df991866597ba.jpg,b54df991866597ba89408b8c92ab302a2275cfe68ba82c448a80ec5dfe0285a4,e2c0c9cfe5c5f5a7,JPEG,RGB,1000,1000,151363,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/groovy-raspberry3_2.jpg,Raspberry leaf/01236_f5ca2e1c4c94269e.jpg,f5ca2e1c4c94269e773e7e738353a038d594a31b03a3b505feafad8c560bc82b,4dc9743a6bcfc6c7,JPEG,RGB,1000,1499,216142,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/groovy-raspberry4.jpg,Raspberry leaf/01237_163c3369ef214160.jpg,163c3369ef21416095c1966cde999b9cdd2bd8311079ad776656058390f1ab7a,357673d225646c6e,JPEG,RGB,1000,1490,345013,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/iStock-104258470_4x3.jpg,Raspberry leaf/01238_fa21f70e240d4a9d.jpg,fa21f70e240d4a9db5bddc633c5b46a3bff53a49e80d7d83d297b3edf96d2728,784c6ce4e6e68662,JPEG,RGB,1026,770,185385,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/img_0509.jpg,Raspberry leaf/01239_c3d9808037cfcf86.jpg,c3d9808037cfcf86f1dc4783d51805e830af9b4999a43ae8274219f22d77fdd7,e2c32d6b21696c78,JPEG,RGB,800,600,103270,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/img_5342.jpg,Raspberry leaf/01240_34cbad461b901266.jpg,34cbad461b9012663ec82a7c2d769e8755459595249df2c6113afd4031eb8536,061a1b13cfe7a549,JPEG,RGB,2065,1460,1038845,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/img_5426.jpg,Raspberry leaf/01241_d6225338689dfc47.jpg,d6225338689dfc47db467ef6d1ef42bd51f6630a1207acbd0a020a7030651127,d2a2a6262badcce6,JPEG,RGB,1971,1333,977803,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/imgp9968.jpg,Raspberry leaf/01242_d153126e37f3c482.jpg,d153126e37f3c48245a8652551a4eb7abf8120f5341a4bcad74b3ebdd417ea1f,cacc8d06271f0f1f,JPEG,RGB,3872,2592,2449692,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/iron-deficiency-symptoms-on-autumn-fruiting-raspberry-leaf-uk-garden-E4W76G.jpg,Raspberry leaf/01243_8306088620884412.jpg,830608862088441219613106065deb4463254d5cd3a596c68517b22e54b01227,8c8e363796c6eefe,JPEG,RGB,1300,821,201229,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/iron-deficiency-symptoms-on-autumn-fruiting-raspberry-leaf-uk-garden-E4W77P.jpg,Raspberry leaf/01244_53683f9ec82c0169.jpg,53683f9ec82c016947c0d63f8a6e08217f7132e21e7322247a8c4eeccb91379f,290d07024b4572f0,JPEG,RGB,1300,957,258745,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/leaf-on-raspberry-bush.jpg,Raspberry leaf/01245_108af4de82edae49.jpg,108af4de82edae49882b56068ff997b06c4d4a38d932d98bf190705ec6bba584,74b4f4ccf06aea06,JPEG,RGB,1920,1440,227550,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/leaves-of-a-raspberry-stock-photo-1206396.jpg,Raspberry leaf/01246_f034e28473bbcbe1.jpg,f034e28473bbcbe1a3d4cda9f836de69d40acc518ec035749fcd37b09d4066b4,8cc6d2b1a884e0e1,JPEG,RGB,1300,1067,195167,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/leaves-of-a-raspberry-stock-photo-1214081.jpg,Raspberry leaf/01247_4443368aa1dd8a9d.jpg,4443368aa1dd8a9df42c950ea26d03240318c8c43b85a4e73cfc4620cc10f590,e1e9c9e3a989f363,JPEG,RGB,1300,1140,207648,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/marioncalico2.jpg,Raspberry leaf/01248_fa966594c68ffc5b.jpg,fa966594c68ffc5be098cc11029e9b150c6651ded2cd687f50b0a9be8d164772,af3b2b2faf8fd5fb,JPEG,RGB,2048,1360,285786,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/muscari-raspberry-leaf-isolated-white-background-31953078.jpg,Raspberry leaf/01249_2480bf49ecbf8602.jpg,2480bf49ecbf8602dca21b6f36a3415f23074459fa39245fb3451a2d2503787f,40c8c8deccd8820a,JPEG,RGB,1300,951,156571,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/organic-herbal-smoke-tea-raspberry-leaf.jpg,Raspberry leaf/01250_6bade338d4a72c87.jpg,6bade338d4a72c878a309f07ae1311f39dd1145ea78d124afab8d3fb73945ce5,1f4b53c1591915dd,JPEG,RGB,800,800,173766,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/pbsNJ.jpg,Raspberry leaf/01251_d58b6a532c320690.jpg,d58b6a532c320690f2aa5e013d2ee2fd6cf46e3385a9119ba65f57ff8fd5b6fb,c271314bc5a567c6,JPEG,RGB,1156,868,222655,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/product_red-raspberry-leaf-512x384.jpg,Raspberry leaf/01252_51ee57dbc3228313.jpg,51ee57dbc32283134e16c628a0df964f3e7851d242db768cdaedbbc665584174,18d8cca0e260e068,JPEG,RGB,512,384,30537,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/raspberry%2Bleaves.jpg,Raspberry leaf/01253_9f6b35ba08ef7d8b.jpg,9f6b35ba08ef7d8b7d207a34492bcacc69dff91ef75ea847d9dab4e0c9d595f5,7c3c5b77537b7af0,JPEG,RGB,826,692,157634,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/raspberry-bush-leaves-on-a-white-background-rubi-idaei-folium-D6NDCJ.jpg,Raspberry leaf/01254_106092bc1e52dd10.jpg,106092bc1e52dd103992b024d3ce3097b7246a014ca1af971790dac65cf12ac1,7072d1e8dcdc5ab5,JPEG,RGB,1300,960,141288,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/raspberry-green-leaves-isolated-white-background-46020616.jpg,Raspberry leaf/01255_23f7feef3f01fe19.jpg,23f7feef3f01fe194260e74b478b880c0bc900fa61bdb93d61018197072bdf58,b971e3c198bc1c47,JPEG,RGB,1148,1300,142052,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Raspberry leaf,AMBIGUOUS,,train/Raspberry leaf/raspberry-leaf-26572588.jpg,Raspberry leaf/01256_9512df56c0ab6534.jpg,9512df56c0ab653450bbe5473543105e8d745f024b6b9f8756dc515ddbf1efae,b072707c7860220a,JPEG,RGB,1300,1103,112706,original,AMBIGUOUS
