dataset,source_version,role,source_label,mapping_status,target_class,source_path,local_file,sha256,dhash,format,mode,width,height,bytes,original_or_augmented,candidate_status
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (625).jpg,Healthy/healthy-leaf (625).jpg,96645bc8b38fd1f408e039dd41cfe11b79afc7958100752deb491e47c9c525a4,460f23031f7febd3,JPEG,RGB,224,224,12006,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (626).jpg,Healthy/healthy-leaf (626).jpg,2c11d4924568512e5ee7db025d4abc29cd451318e03f02f907bd0b8cb9f86e95,8cb8f3ec8e31316f,JPEG,RGB,224,224,11732,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (627).jpg,Healthy/healthy-leaf (627).jpg,3848defee2d55ffb4d3001b89ab157a365f37c7eac0d9fc5a3a2203fe27745e6,ce6230c88e737309,JPEG,RGB,224,224,11734,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (628).jpg,Healthy/healthy-leaf (628).jpg,f8423b7be418fe8d12dcceb64edb61b7cae3e9da95cd94f30f285d4d607c388b,c6662684ec631008,JPEG,RGB,224,224,11780,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (629).jpg,Healthy/healthy-leaf (629).jpg,df4049ac4ec74c2c8dffbbf4c130ea2f45399b31ea18c41d7bc15cd2f2701be3,9c199b9ec839f7ef,JPEG,RGB,224,224,11765,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (63).jpeg,Healthy/healthy-leaf (63).jpeg,d6d2ae0329cb37c7e61f406e9bef84b1b6af2f893174375f8a2727ea1325a4c4,03c36b737b0f0731,JPEG,RGB,222,278,10683,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (63).JPG,Healthy/healthy-leaf (63).JPG,10d41f66003c0dbbfb83ed7d16fb8a04ffa79c622ded8704494223e1c98b35d1,028399dc7e3c0d83,JPEG,RGB,2539,1760,688006,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (630).jpg,Healthy/healthy-leaf (630).jpg,7f3ec559c9da29e62d9c1797d01dc1fa0b31980eaeea02ae463435bd743ce67d,0973738ec830e2ce,JPEG,RGB,224,224,11757,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (631).jpg,Healthy/healthy-leaf (631).jpg,1c7871b6237b7f1eec4e93a9030b642592adfef9a9e41a64d16d155a8eb2807c,6f31318eecf3b88c,JPEG,RGB,224,224,11773,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (632).jpg,Healthy/healthy-leaf (632).jpg,783ba79509f1d566f8ab63cb2ff298a9a9a7b8f1cbde0cda486fe6bd5f528dd2,a6eecee83297cd48,JPEG,RGB,224,224,10341,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (633).jpg,Healthy/healthy-leaf (633).jpg,963c3b4f4e60c174e7caf3515a3a08c856502995d5c5ccf3749d788543a482c0,9a888ce8b3164ced,JPEG,RGB,224,224,10357,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (634).jpg,Healthy/healthy-leaf (634).jpg,2e435ba2e4e52c3716883482f98023b9a935407ad41b961cbdf8b06d74137b44,140f667333e64c5a,JPEG,RGB,224,224,10309,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (635).jpg,Healthy/healthy-leaf (635).jpg,75b803f3eebd1d5b05391f9ff8154bd801ca03327579579b13b212c7de4b2e86,d70f99313398cda5,JPEG,RGB,224,224,10311,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (636).jpg,Healthy/healthy-leaf (636).jpg,ffd410e2a6c592b21a67f9314d99fd064201f3cb82aeff745566bc720764bf25,ed4c16b3e88c889a,JPEG,RGB,224,224,10319,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (637).jpg,Healthy/healthy-leaf (637).jpg,7bc0fb124d79a8498aff85328ce6acd0b39e4d65a7759d06e4605f493ac73750,48cd9732e8ceeea6,JPEG,RGB,224,224,10333,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (638).jpg,Healthy/healthy-leaf (638).jpg,9f7a0dd64456837cae5b1bf8354483aac635145c9c2875b4d8bb618e1d67c47d,30260101011303c3,JPEG,RGB,224,224,9120,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (639).jpg,Healthy/healthy-leaf (639).jpg,ade70a1c1ee53bce391da962c42b35fc9873914b5cea839986fa38f7783f2a41,f39b7f5f7f373f38,JPEG,RGB,224,224,9109,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (64).jpeg,Healthy/healthy-leaf (64).jpeg,a9f283fda238f3e8f360ee2bb1c7f974d9789b33ee924c5c7df750f9e78dffd1,2c4e5f5777736c38,JPEG,RGB,295,347,24701,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (64).JPG,Healthy/healthy-leaf (64).JPG,b87c5e49dd04412e65de578aae0227845b2db411929d29eae775006f8650bf09,3b61c409171e3e7f,JPEG,RGB,591,800,82781,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (640).jpg,Healthy/healthy-leaf (640).jpg,fd745f8ead7273fc448c6fdf643cf0dc9d155b3414c9c6d2efbcdab7cf9fc51c,ee8f915f0b971372,JPEG,RGB,224,224,9071,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (641).jpg,Healthy/healthy-leaf (641).jpg,809a1b68f81b27bad0bbca466dcd7989c43e433a158010771b819155e62bcd01,880e76052f1637b1,JPEG,RGB,224,224,9084,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (642).jpg,Healthy/healthy-leaf (642).jpg,d4aeff186888fac0f8db5ae21e04435b013055afd9a0f926d66ca57850388311,383f377f5f7f9bf3,JPEG,RGB,224,224,9120,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (643).jpg,Healthy/healthy-leaf (643).jpg,27dab6667da08750c7feb5f454b064af6c48fbfd2f9b9b20dec410d502c55a76,c303130101012630,JPEG,RGB,224,224,9100,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (644).jpg,Healthy/healthy-leaf (644).jpg,a4f50e6ec75654fa0007e753b4710393699938a967a99936881bdfce30d1c332,830d76ff96180001,JPEG,RGB,224,224,8273,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (645).jpg,Healthy/healthy-leaf (645).jpg,95b43c6a4ceec31fbbdbf14f2aca1fc90732a753b64341f557c1f3ba92bd8047,3e4f810084e7fd3f,JPEG,RGB,224,224,8295,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (646).jpg,Healthy/healthy-leaf (646).jpg,4b91925ab7200d7c693b205258db7ae23259c4b5889a442a89fcf55d48909027,7178786c767e3f9c,JPEG,RGB,224,224,8340,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (647).jpg,Healthy/healthy-leaf (647).jpg,747b28e81a3b381830c7113d8250bd09399fceef112664cbc6d130b32ad9ee94,71e1e1c191810386,JPEG,RGB,224,224,8321,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (648).jpg,Healthy/healthy-leaf (648).jpg,79cb538e6ec307a96c890a2f8c1e52c5d678ee9670ef1afa1d27ba079cf47263,3ffde78400814f3e,JPEG,RGB,224,224,8282,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (649).jpg,Healthy/healthy-leaf (649).jpg,4a944c41306cb9250da344297d827dd26764d8c3089350fbe89b76aaf25e23d3,01001896ff760d03,JPEG,RGB,224,224,8305,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (65).jpeg,Healthy/healthy-leaf (65).jpeg,a17e33fdac4bf01ff9022238015cc135d09cdfda2bc4c55f3787532800cbdad0,210b13171f1e1103,JPEG,RGB,373,358,26883,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (65).JPG,Healthy/healthy-leaf (65).JPG,e94697ef7e2d6578c85de173184eee53a3a2774461c11c4e00fff6b9156f1810,63d353b2344c8e18,JPEG,RGB,2561,2201,763742,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (650).jpg,Healthy/healthy-leaf (650).jpg,14cf9f925027aecfbc7759c688e23798919a4da545779735da64f22627d6f7b1,cf8164336c761209,JPEG,RGB,224,224,12247,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (651).jpg,Healthy/healthy-leaf (651).jpg,0a11f61cb364ed3b44026a6ae153faadd5db31596b401cee8f93c7e44cf59ab6,0c3ed931c991b76f,JPEG,RGB,224,224,12243,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (652).jpg,Healthy/healthy-leaf (652).jpg,d08c85e98951e341f834c0e27bff313c2e0cb21da6fb596ccb1f6da3bd4fa2fb,8169cba383838787,JPEG,RGB,224,224,12312,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (653).jpg,Healthy/healthy-leaf (653).jpg,86af8da23f95bebf25ba0fa33da3727d07194f847b2820d54df54c70eababc10,7e692c3a3e3e1e1c,JPEG,RGB,224,224,12315,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (654).jpg,Healthy/healthy-leaf (654).jpg,9012b13de16f391a312394d01b5721f31cf5705adb81995956ef09f65fbe92e1,6fb791c931d93e0c,JPEG,RGB,224,224,12262,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (655).jpg,Healthy/healthy-leaf (655).jpg,6c3687d116a43ffd75a8e714c0c93f91746162596435544a0d06b4acbbe13f98,0912766c336481cf,JPEG,RGB,224,224,12250,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (656).jpg,Healthy/healthy-leaf (656).jpg,955b6779f508bab592dc5d1750d36cd1001f163f463db5845848538e87667f72,03111e1f17120b21,JPEG,RGB,224,224,11122,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (657).jpg,Healthy/healthy-leaf (657).jpg,00e3a15b8d548068192d92c3b6a4b032a4126d364b063a4f4c13fa016a7a9868,3f77870717b72f7b,JPEG,RGB,224,224,11109,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (658).jpg,Healthy/healthy-leaf (658).jpg,e693c1af78be1c24a3ed4c32232aa5b77939f9cdfb43e13936a76969f757c26f,00418389191b0226,JPEG,RGB,224,224,11167,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (659).jpg,Healthy/healthy-leaf (659).jpg,4b99143e7211a4eeb51fe2ae0a7df435852100d10fcb7cde1d73230576149e72,b37d3c6e67273f9b,JPEG,RGB,224,224,11178,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (66).jpeg,Healthy/healthy-leaf (66).jpeg,fe0d8c0fbeb02370f391320db6557e3ae1c60a6701e461e47cdce379c81906bc,ee0e07038141c3e2,JPEG,RGB,441,584,53044,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (66).JPG,Healthy/healthy-leaf (66).JPG,4e63c6a5ad3a2ebbd1ceaeeedbab2d3dab91add6f3680389e2013aa82748491b,0d395e531333ae9c,JPEG,RGB,676,798,72577,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (660).jpg,Healthy/healthy-leaf (660).jpg,d7fc0030ffd73ef49554319432400b6527b3f6382b06fcb80abd0b0f051a31da,7b2fb7170787773f,JPEG,RGB,224,224,11132,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (661).jpg,Healthy/healthy-leaf (661).jpg,3b1e081c7363b09e84c4dfd9853306bd51279077d6933cd8f860dc560bf30d9d,210b12171f1e1103,JPEG,RGB,224,224,11114,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (662).jpg,Healthy/healthy-leaf (662).jpg,7e8ec803c76bb8758662e80f18256d84dca4ac87e4d061147c487382a22e15ba,c48d3c3e09495970,JPEG,RGB,224,224,10050,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (663).jpg,Healthy/healthy-leaf (663).jpg,6d92f30da9977cbaf8c118d39c271ad2398985d0b2d16b5c671514c4a341f5ab,dc4ec3836b6d65f1,JPEG,RGB,224,224,10071,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (664).jpg,Healthy/healthy-leaf (664).jpg,29fdc34944c057912819165e802f1c74cef2bb26d44234b6ce5867834fc4880a,3021012723190142,JPEG,RGB,224,224,10060,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (665).jpg,Healthy/healthy-leaf (665).jpg,0213bd0d3f0fe21c2a1a755fd444b0fbb1d60ff331d019c34a5e784aee010083,f37b7f033b677ebd,JPEG,RGB,224,224,10051,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (666).jpg,Healthy/healthy-leaf (666).jpg,e0a17b591f20454f396bccd324d52c790e62bb1a045b22593d430f709b567880,f1656d6b83c34edc,JPEG,RGB,224,224,10067,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (667).jpg,Healthy/healthy-leaf (667).jpg,698164752e12a06af6088fb2941588ad8bf25ba21a7c611b2f05ba849030602e,705949093e3c8dc4,JPEG,RGB,224,224,10090,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (668).jpg,Healthy/healthy-leaf (668).jpg,138b21c22181ff374f7b12bb4babe6ee9c84441bc21c745c3694eab9ad8551a5,d10323104002f07c,JPEG,RGB,224,224,6510,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (669).jpg,Healthy/healthy-leaf (669).jpg,f328a89eb1edfa71f863de88855851b9808ec439f37d7dc3969b82f9644b7751,743f39e7f5bff041,JPEG,RGB,224,224,6503,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (67).jpeg,Healthy/healthy-leaf (67).jpeg,35f1c3cc9986f42564c7c50d21fd0fd56a5baa81c1159d279e5437f36ddfa97d,bb73b349140e8381,JPEG,RGB,520,385,33451,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (67).JPG,Healthy/healthy-leaf (67).JPG,dc4659b04b4a63803b17fa95ca6c241b08208862fc6b3e4935e51b722688fb33,717cdf1b6a1b3634,JPEG,RGB,2801,3257,1295528,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (670).jpg,Healthy/healthy-leaf (670).jpg,fa3c41060051f197ba3b560e56066b70e5a86ef7ce00551f66e90f302efb00f8,9c34346cdc9c9c9c,JPEG,RGB,224,224,6572,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (671).jpg,Healthy/healthy-leaf (671).jpg,554a4a47091942916b270202b48ce312a56b585a4cf3de382bba3627ff514739,c6d3d3c984c6c6c6,JPEG,RGB,224,224,6568,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (672).jpg,Healthy/healthy-leaf (672).jpg,1f92f9483a348ef1747acd4e19ba4571be9f442da6b36660ea54708bfd8d8427,41f0bff5e7393f74,JPEG,RGB,224,224,6511,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (673).jpg,Healthy/healthy-leaf (673).jpg,eaa735a2cc9cd88f965525a7d77341edb0e5138585633ef6acd26f3987a5665a,7cf00240102303d1,JPEG,RGB,224,224,6503,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (674).jpg,Healthy/healthy-leaf (674).jpg,c908c9efb94f77e9d80eb5c023b665d2939cc49ba6008a5a2c6de30cf818b425,4647863f3b362ecc,JPEG,RGB,224,224,11488,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (675).jpg,Healthy/healthy-leaf (675).jpg,17c5c49c7204e453b94561017553529328d3e10e2f055a3b06245836d46d874b,9d1d9e0323938bcc,JPEG,RGB,224,224,11510,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (676).jpg,Healthy/healthy-leaf (676).jpg,58548ad1ec3eae7982fdaafddbe93fc34dda7b440a008e3711d25669c8d62391,c04637b31a0f41c0,JPEG,RGB,224,224,11434,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (677).jpg,Healthy/healthy-leaf (677).jpg,380fa2f96a07669ec97d96acc310841b54f2fa0ebae833ada089482da5b6ad88,7c9d1332a70f7d7c,JPEG,RGB,224,224,11407,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (678).jpg,Healthy/healthy-leaf (678).jpg,a3d74191150eb1d337cdc8b312707501aa6abd8cb337228a219f31cb7a996e1c,c48b9323039e1d9d,JPEG,RGB,224,224,11488,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (679).jpg,Healthy/healthy-leaf (679).jpg,bc827633db2568d597c469bf8a177bf774a5ef14514440ac1396f42d31f17bcb,cc2e363b3f864746,JPEG,RGB,224,224,11512,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (68).jpeg,Healthy/healthy-leaf (68).jpeg,dffe0e61597592ae20e099a33080fa5c749767a41d52b4374bc8e92e3190dfe5,30c29307171e1e7a,JPEG,RGB,273,221,11741,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (68).JPG,Healthy/healthy-leaf (68).JPG,020a0f0e23f8ad927d34711b6844c2529de668860f6218ee207eba7a391c5c5d,9c6633381c0f4633,JPEG,RGB,1619,1687,475871,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (680).jpg,Healthy/healthy-leaf (680).jpg,87c3eb3ee697a733ce5230fa839770612c2d1ecfbcb8cc389a691f33c706e724,9b9bcc4c6ce9a7b3,JPEG,RGB,224,224,11077,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (681).jpg,Healthy/healthy-leaf (681).jpg,22c1910c57d40509aaef661a15c56a7db3f923d2bacb94578e84da48eb17e2a2,2626cccdc9681a32,JPEG,RGB,224,224,11069,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (682).jpg,Healthy/healthy-leaf (682).jpg,7c0dbc9bc7190bfd677544bce8e83f8e57a1f6af83100a7ec7102a7a43035534,26e2787958c427a3,JPEG,RGB,224,224,11061,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (683).jpg,Healthy/healthy-leaf (683).jpg,95726d679bb25384534cb32a844a55ef592d6c90300dac9033074137bb196d91,9bb8e161e5dc1a1a,JPEG,RGB,224,224,11050,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (684).jpg,Healthy/healthy-leaf (684).jpg,9e8cde6348599c25da7e2a0e47e716cda99950deb36e24b6e0a7cff8a5469c92,321a68c9cdcc2626,JPEG,RGB,224,224,11074,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (685).jpg,Healthy/healthy-leaf (685).jpg,0a5b4ecd711d6e0211643c0962419d07bc8c69d3ff8e45f3ad5490da1f0ece78,93a7e96c4ccc9b9b,JPEG,RGB,224,224,11078,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (686).jpg,Healthy/healthy-leaf (686).jpg,7a8e2764dd869d9c24496327b6cf888d94e2d297856f20c867efefd11b424565,9b969c9ba4307422,JPEG,RGB,224,224,11505,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (687).jpg,Healthy/healthy-leaf (687).jpg,79e8c052402c619ac3fd628fd5ad6ff77b38445ebe9b8818607ba2e19599c514,2696c6265af3d1bb,JPEG,RGB,224,224,11516,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (688).jpg,Healthy/healthy-leaf (688).jpg,21d279d622429312bdcb7b23e6f8f0da58f43e3fac0e095c251fc6590432cd0f,3141482d5813534c,JPEG,RGB,224,224,11525,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (689).jpg,Healthy/healthy-leaf (689).jpg,d580f9d44c2c1e1cbb43fbe40fe5da02638e51bd14b4002d454eb8aa44ec5396,537ded4be52735cd,JPEG,RGB,224,224,11519,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (69).jpeg,Healthy/healthy-leaf (69).jpeg,d6c8b95b2abae9fe2ffd62e91fad4286f8549ca5e96f2972003495c1a2e0dceb,b39b0f072783c121,JPEG,RGB,221,273,11909,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (69).jpg,Healthy/healthy-leaf (69).jpg,a6a8e95505f69890a00d03071a7b1de1ac0e94f57594de4252e269c34ba2c0d9,1717170717160f07,JPEG,RGB,224,224,10346,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (690).jpg,Healthy/healthy-leaf (690).jpg,608881257d96740a6245243ad8907f0e0bd6b95b41a148c008f7cb3ea16da137,bbd1f35a26c69626,JPEG,RGB,224,224,11465,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (691).jpg,Healthy/healthy-leaf (691).jpg,46959721f7354bc1d973f0b8060651d8a4baf249c61d3e87f04b894e63cf7723,227430a49b9c929b,JPEG,RGB,224,224,11467,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (692).jpg,Healthy/healthy-leaf (692).jpg,c1546ceab787d150bfd3102ab9f0f24950c37059c9373746c0ae4617e7d5e0bc,4381800801231286,JPEG,RGB,224,224,8128,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (693).jpg,Healthy/healthy-leaf (693).jpg,0418b092a22b42728a00ed25e9141483b1e177929d90d0d8d4b09e0ed339c130,3d7efeef5f3bb79e,JPEG,RGB,224,224,8126,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (694).jpg,Healthy/healthy-leaf (694).jpg,338cdce75d4cbf9d6e60965037ac8e36fd4a063fe802328244a5e9972c08aec9,1e67e3c00d43c77b,JPEG,RGB,224,224,8133,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (695).jpg,Healthy/healthy-leaf (695).jpg,b5fc95d4dfed92a4eb7c5c8420a4fc5b88ff4771fedb8a786fb1e6bfe7205d9f,831938dc4e3d1c21,JPEG,RGB,224,224,8135,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (696).jpg,Healthy/healthy-leaf (696).jpg,eb1a6732d1ab8278972cec64471120ee64196c1e4965dec4ab3178ce9d2b9b5f,9eb73b5feffe7e3d,JPEG,RGB,224,224,8126,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,Healthy,MATCHED,Potato healthy,Healthy/healthy-leaf (697).jpg,Healthy/healthy-leaf (697).jpg,a35c06c96e392c953ab830a36f5185077faffb60d69c13db9f92c7b832ec3189,8612230108808143,JPEG,RGB,224,224,8122,original,NEEDS_MANUAL_REVIEW
