dataset,source_version,role,source_label,mapping_status,target_class,source_path,local_file,sha256,dhash,format,mode,width,height,bytes,original_or_augmented,candidate_status
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_60.JPG,Final corn dataset/Gray_leaf_spot/image_60.JPG,076fdb44e7fe5a745aa2f71e107e5d6fe5ce12a6de1d7833bf7b7323eeb471e2,4c6f2f0e5f8f6747,JPEG,RGB,4032,3024,2758578,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_600.jpg,Final corn dataset/Gray_leaf_spot/image_600.jpg,6f6f7a28bedc138609ac68154d664b8946dee80b011e9d8f9429968061962e99,5c4c6e2e2c6727a6,JPEG,RGB,3120,4160,3043895,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_601.jpg,Final corn dataset/Gray_leaf_spot/image_601.jpg,c4ca736df5a34ae738215e40240fdb60ca63e903eed2b09e38790204bdb96e6d,89a9a5adef6c2e86,JPEG,RGB,4160,3120,2843229,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_602.jpg,Final corn dataset/Gray_leaf_spot/image_602.jpg,8a9b508c0fd3e8591e4918ccef9a7ff1145c67d6595582bfe181fde045ade8ce,2080892405050193,JPEG,RGB,4160,3120,2812938,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_61.JPG,Final corn dataset/Gray_leaf_spot/image_61.JPG,78b532a6a485750d1dda1d9da1e23b94300efd07f057d9745e2db859e808288d,f4e6e1f9e9cdcb1e,JPEG,RGB,4032,3024,2564273,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_62.JPG,Final corn dataset/Gray_leaf_spot/image_62.JPG,56cb478708414f2117087d613cedd648fb39b6c481343a72c59c89b0d47e369a,5c5113863c79f9f0,JPEG,RGB,4032,3024,3336514,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_63.JPG,Final corn dataset/Gray_leaf_spot/image_63.JPG,801bc38c842bf31533a38e17c48a26ea05368ce42e8c809c3e17cf85f66f2709,8bab41e56b6a72f2,JPEG,RGB,4032,3024,2807654,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_64.JPG,Final corn dataset/Gray_leaf_spot/image_64.JPG,bcf30dfe5593f09768002987e720931f36a91a88f581c82d84594b4a24b43768,f9feffebc7070ff3,JPEG,RGB,4032,3024,3428739,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_65.JPG,Final corn dataset/Gray_leaf_spot/image_65.JPG,cf9b5f8f686b9d8b31c5a05a05570392b0d914f641d6bd2ac3ba34becb06a524,546c4e9e001c3767,JPEG,RGB,4032,3024,3045379,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_66.JPG,Final corn dataset/Gray_leaf_spot/image_66.JPG,a170e212388d462d95a74f4eecee18e60871ac360b8450a5df893c844e07bf2a,1b3b353c9f9b4965,JPEG,RGB,4032,3024,2503727,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_67.JPG,Final corn dataset/Gray_leaf_spot/image_67.JPG,943ec649b1036d4deb31d413abb4f1da456613f0cc8e429d05e7c955afe956f4,d6ceefefcecf1f76,JPEG,RGB,4032,3024,3136766,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_68.JPG,Final corn dataset/Gray_leaf_spot/image_68.JPG,96bb6048cce2a453fc545a0ebe8e91fdaa8de73508c96e965cecd2f24f9c8a0f,9daca69f1e272bab,JPEG,RGB,4032,3024,2777588,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_69.JPG,Final corn dataset/Gray_leaf_spot/image_69.JPG,21d56dcbdeaba3f09f3b0eadd5e320ad686e98e98ce98110504bb682c4a66223,0106cc084c0c0c0e,JPEG,RGB,4032,3024,3457613,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_7.JPG,Final corn dataset/Gray_leaf_spot/image_7.JPG,f436bdb2d78911a811661743096c28399c6316d4e15bce671c544a88edbc920e,a2811b2f4dcc8cb9,JPEG,RGB,4032,3024,4015290,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_70.JPG,Final corn dataset/Gray_leaf_spot/image_70.JPG,8a0de98b70a36f9c11730fe5b097ec56ca170c9183f3df63fb50424b12168818,666627879d7b4d8f,JPEG,RGB,4032,3024,2948862,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_71.JPG,Final corn dataset/Gray_leaf_spot/image_71.JPG,ee4496b93ef7008d030dfda79974a69a35c5868165134d2095eeb58edea9a9f1,9012080818181818,JPEG,RGB,4032,3024,3481374,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_72.JPG,Final corn dataset/Gray_leaf_spot/image_72.JPG,952158382d242374e8a4cab66c20b6d91443d92456efd0c284b74639f51b114a,31185e4a4e552524,JPEG,RGB,4032,3024,2970970,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_73.JPG,Final corn dataset/Gray_leaf_spot/image_73.JPG,868aed0506da3bcbe5520c0c8939294f8f71ac1d98583d02e8c35aba9e2c55a4,cfc6c6de1f03a365,JPEG,RGB,4032,3024,3118894,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_74.JPG,Final corn dataset/Gray_leaf_spot/image_74.JPG,25568d027ede8c2ac8c0ddaf1a8e31d78b26f8a68dba46a685c39d4049192052,493bb79c0f5f9eca,JPEG,RGB,4032,3024,2815017,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_75.JPG,Final corn dataset/Gray_leaf_spot/image_75.JPG,76f4a793eaf9bbaed7d189286ed20c253932ab942edbe01fd8ee54f07178f0a4,9fcb4f77333bdb79,JPEG,RGB,4032,3024,2906379,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_76.JPG,Final corn dataset/Gray_leaf_spot/image_76.JPG,ebbcc52094e8e8ef99b5cfe2823e9c13bf1be670fe9f4b56946b5797768c74b9,a040143831041070,JPEG,RGB,4032,3024,3930811,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_77.JPG,Final corn dataset/Gray_leaf_spot/image_77.JPG,c979aa7aca3878cb3df6b3a5ef886e8b8cf5e68aa539b7ae8de734f6e7029793,37336dd9276263e7,JPEG,RGB,4032,3024,2695735,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_78.JPG,Final corn dataset/Gray_leaf_spot/image_78.JPG,6abfcc85f321b3d743ab48d9b0280de3d480f3a2824a12773d742072c856aaf8,2527252ba9b4d8de,JPEG,RGB,4032,3024,2861018,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_79.JPG,Final corn dataset/Gray_leaf_spot/image_79.JPG,d3a7605024364940da2c99e4923cf24491f40def00c67329beb385c661e915ce,8308199b0e8f9b33,JPEG,RGB,4032,3024,3226648,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_8.JPG,Final corn dataset/Gray_leaf_spot/image_8.JPG,bdca93de5ee08ff2ee6d18d93b13609f2bfba920c2fa254a62f213c39103e5f8,979f0f0f8c1c0b8f,JPEG,RGB,4032,3024,3246535,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_80.JPG,Final corn dataset/Gray_leaf_spot/image_80.JPG,bda3728c929cc8ca8d3da686482e79c94060019504180bbcda8abba93a863b22,c0c0d19c1b3b9935,JPEG,RGB,4032,3024,3327225,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_81.JPG,Final corn dataset/Gray_leaf_spot/image_81.JPG,8532d1ae975d93a317aed199cfb36fa69e48cfe067e830351bba8de291040d60,67b7f53e8fe7dfa7,JPEG,RGB,4032,3024,2524549,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_82.JPG,Final corn dataset/Gray_leaf_spot/image_82.JPG,48192eaf46d5d48c3a36350d44fb9dd2ec142497e966ff0d003cc31e63e9a7c9,2d3d8e07a3317166,JPEG,RGB,4032,3024,2613041,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_83.JPG,Final corn dataset/Gray_leaf_spot/image_83.JPG,2cfd7b920cdc7421f80b7a4d9e3822c7c215e338ae0dc4043c8ccb1d7863054d,e4ffbb3d679b9312,JPEG,RGB,4032,3024,3222499,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_84.JPG,Final corn dataset/Gray_leaf_spot/image_84.JPG,cf9e853156e831fc4f6e48bbc80c2d3162d41c9046185e1af43daf90c6769fb7,dcf4550f7f1e01c0,JPEG,RGB,4032,3024,3228072,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_85.JPG,Final corn dataset/Gray_leaf_spot/image_85.JPG,890e704c6b3fd727cbbc763935a867235a414117b6e64c13d61b12368160b657,c7c61f9d393dbdbb,JPEG,RGB,4032,3024,3069079,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_86.JPG,Final corn dataset/Gray_leaf_spot/image_86.JPG,a66b2f014ef833b02d03e6fd1cd7d056986ffb21fea4bbd44a4cd970f0fe7e81,05030711394d1f33,JPEG,RGB,4032,3024,3130488,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_87.JPG,Final corn dataset/Gray_leaf_spot/image_87.JPG,b7685d138f140ce6044c631a7315927adb86f64738cb7f9f6f143681ceea5c2b,cccefedfdfffff7f,JPEG,RGB,4032,3024,3156006,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_88.JPG,Final corn dataset/Gray_leaf_spot/image_88.JPG,e5a6fa9dbe98c74d47f3cd2c7f35c584e6d51a4fa190d6c0eb6da286d0ec072b,723a39dfefeefef2,JPEG,RGB,4032,3024,3177866,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_89.JPG,Final corn dataset/Gray_leaf_spot/image_89.JPG,e50f63524a89d5063c809865cc90a724d79c186177c15858a32ab55ba893719e,afac0d9c7c79161c,JPEG,RGB,4032,3024,3235578,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_9.JPG,Final corn dataset/Gray_leaf_spot/image_9.JPG,c37061fb7154fdda4b9246ce608997e57ac03280273011151c7bdd7f3dd85e47,1e3b371fcecc0f4e,JPEG,RGB,4032,3024,2712956,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_90.JPG,Final corn dataset/Gray_leaf_spot/image_90.JPG,bdd0ce6a5a67a1099bacdcdb76008914bb95032869bb5bd651c63d560f68a828,78690e0e1b111111,JPEG,RGB,4032,3024,3562702,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_91.JPG,Final corn dataset/Gray_leaf_spot/image_91.JPG,1d9d6a88e74be83beed80f6cbdd68a66eedcf2447fbedbe80ac9a0aea1c04f44,a732440c070e86c2,JPEG,RGB,4032,3024,3085896,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_92.JPG,Final corn dataset/Gray_leaf_spot/image_92.JPG,b40a63b94fd1b96da1f2e7cedcb98e907f1bbd83898eb8c1831f69da7575501b,0e8fdbc383a76352,JPEG,RGB,4032,3024,3012590,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_93.JPG,Final corn dataset/Gray_leaf_spot/image_93.JPG,8473ea9ef71c17ff53f10cc186e7be35845bd7b661f2735ce4a53aca8f82e8fe,2c1f9d4ecec7434b,JPEG,RGB,4032,3024,2806763,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_94.JPG,Final corn dataset/Gray_leaf_spot/image_94.JPG,cb1f8205d55fcc8633eeb6d884fd940eda0508f1d69e150039be5ac324a53fe5,0eadaf9a390e9e9e,JPEG,RGB,4032,3024,3026280,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_95.JPG,Final corn dataset/Gray_leaf_spot/image_95.JPG,09517fae5a094b955bd9570245e9aeb885f2094204be52234d6c91f08b2b11d5,1e0e078381c9e5f3,JPEG,RGB,4032,3024,3654512,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_96.JPG,Final corn dataset/Gray_leaf_spot/image_96.JPG,c82383af3feec8415ec1eb165e3eddfcb54a65dfd99d1e2b75f0894e45dce3a3,ae3f67068e2163e3,JPEG,RGB,4032,3024,2968331,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_97.JPG,Final corn dataset/Gray_leaf_spot/image_97.JPG,edec4438438136bad8bff156561d895775a29a979487b527c3344929e914c440,f35537b4342d4d5f,JPEG,RGB,4032,3024,3026710,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_98.JPG,Final corn dataset/Gray_leaf_spot/image_98.JPG,b606a98b06e23dfc452a4454235080e1be81cb4155457a8e59eb46c343eb4969,e436119b3d17069b,JPEG,RGB,4032,3024,2911233,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/image_99.JPG,Final corn dataset/Gray_leaf_spot/image_99.JPG,254779c3501b6d8d0224ebe9f1fba2cd41e97e4a4c5a5f9cc5998351586fa801,1c0d0f0f87032c8c,JPEG,RGB,4032,3024,2987354,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161624.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161624.jpg,50641d9783c91e989c7ebfd303959ea7f3d0592b8b6750f92808d3cbf98bc601,0c85271701923433,JPEG,RGB,3120,4160,3337452,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161645_1.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161645_1.jpg,5e2241703d3d1d3ed4f6e3a150bbb306a9b15687c641ebe45d4c40532de06cbb,26130b073510499d,JPEG,RGB,3120,4160,4045230,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161710_1.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161710_1.jpg,cadc0d00bbbe65dc59a08edd101f701c22ec60306fa78646037fe8402c46dc84,2d4b060c1ece8e0e,JPEG,RGB,3120,4160,4167526,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161715_1.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161715_1.jpg,6cbe74d50cb63d249d1641537a638bd107b579d3b7378fe88ddb0e1870c961f2,624c8c063320c799,JPEG,RGB,3120,4160,4348306,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161724_1.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161724_1.jpg,17669054c4902408ec8e231a9864c6e6dce40ee76fb16309dd2d4ec828a7e2ba,0838ec3929a9e968,JPEG,RGB,3120,4160,3294171,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161728_1.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161728_1.jpg,057b597f24719f38ecd6a67c6c1a0b6f6ec322b15c4e56af524f27399b73dfbc,882cbdd95d6f2b28,JPEG,RGB,4160,3120,3155749,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161753.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161753.jpg,aef1c95af2f854a5516af5f42c6ee860914101b5142041559d32b87dc81c6570,1b0e0c0f19ccccc6,JPEG,RGB,4160,3120,3543305,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161757.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161757.jpg,09c2c4ca79685e6b3a803252a7fa207113c3d79e674d2187d88ab9228430f16e,0b8396864cd85c1c,JPEG,RGB,4160,3120,3959328,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161808.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161808.jpg,89f055d258438564470b52e711a93b6d8da272ac3b69a408300491c44c8d4f27,be9fc666273e9652,JPEG,RGB,3120,4160,4027195,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161812_1.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161812_1.jpg,40e3d861fec8db56ff67b38760f61dfa23401c2c40d8a28932c6e7f4520b67ea,3ebe8e8616175f5c,JPEG,RGB,4160,3120,4189767,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161822.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161822.jpg,1c8f8ad68449c49c75652e7c8273a5e5039ecfd57865d24b32e68c94b5cb00e5,5343434f474f4f27,JPEG,RGB,4160,3120,3470172,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161825_1.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161825_1.jpg,0031a1d0ccff09483419af6b8c5041e132be44841503c494f10348c88cc7b0b9,301406060685dcfc,JPEG,RGB,4160,3120,2982349,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161836_1.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161836_1.jpg,7ab964f4e57ee8c82a2bd6ff79dbef12598385398f8aabf3a05c8821915b0271,1f0f0b018c860348,JPEG,RGB,4160,3120,3103813,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161841_1.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161841_1.jpg,b89794d9d90ef34f6386717b5249ca77ec54f3a18bf49dc7c5b274c4d3b0a11b,c70313032b2a4ac9,JPEG,RGB,4160,3120,3134631,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161846_1.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161846_1.jpg,eb3b0badeeb2d00c21846f1c88eed48462e1a85a5b44666e6819ab8b17383719,923336260d0e4311,JPEG,RGB,4160,3120,2530114,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161850.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161850.jpg,5525539af393d882770ed45e0f3ac60dd4f9ecb92c37ab6be0652b28665a4724,1515150f4e8f8b9a,JPEG,RGB,4160,3120,3284422,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161858.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161858.jpg,194296be8bbaee3c4027d5a5a4ee4ec6e3c7bb0133af51881a2a817509f0124c,265e5c8e8f3f6dce,JPEG,RGB,4160,3120,3483269,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161902_1.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161902_1.jpg,df9884ab43cb5995df54ce3aa1090c4d0fd0f982eb6320f97648e1fff2726e4b,3716060c8c8d8f67,JPEG,RGB,4160,3120,3345663,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/IMG_20221227_161911_1.jpg,Final corn dataset/Gray_leaf_spot/IMG_20221227_161911_1.jpg,78abb9a373171b07015ebc4bcdc3beb3452fdeba712a8e64f6fc805833383bdd,c76b0e0e1f0f9e8e,JPEG,RGB,4160,3120,2655262,original,NEEDS_MANUAL_REVIEW
